image_file	caption
Flicker8k_Dataset/3444974984_963fb441a0.jpg	<start> Seorang wanita yang lebih tua minum teh dan membaca surat kabar. <end>
Flicker8k_Dataset/3444974984_963fb441a0.jpg	<start> Seorang wanita minum dari cangkir dan membaca koran. <end>
Flicker8k_Dataset/3444974984_963fb441a0.jpg	<start> Seorang wanita membaca tabloid sambil minum kopi. <end>
Flicker8k_Dataset/3444974984_963fb441a0.jpg	<start> Seorang wanita membaca koran dan minum dari cangkir kopi di depan poster galeri seni. <end>
Flicker8k_Dataset/2095007523_591f255708.jpg	<start> Seorang bayi melihat melalui tempat tidurnya. <end>
Flicker8k_Dataset/2095007523_591f255708.jpg	<start> Seorang bayi, dikelilingi oleh beberapa mainan, terlihat keluar dari sebuah playpen. <end>
Flicker8k_Dataset/2095007523_591f255708.jpg	<start> Baby in playpen with wide eyes <end>
Flicker8k_Dataset/2095007523_591f255708.jpg	<start> Bayi melihat melalui bar playpen di kamera. <end>
Flicker8k_Dataset/2095007523_591f255708.jpg	<start> Bayi berbaring di perutnya, di tempat tidur bayi, melihat ke kamera. <end>
Flicker8k_Dataset/470903027_489cc507de.jpg	<start> Seorang pria duduk berkaki silang di lapangan <end>
Flicker8k_Dataset/470903027_489cc507de.jpg	<start> Seorang pria memakai topi duduk di tanah dengan tas kecil. <end>
Flicker8k_Dataset/470903027_489cc507de.jpg	<start> Orang yang memakai topi duduk di rumput dengan gunung di belakangnya. <end>
Flicker8k_Dataset/470903027_489cc507de.jpg	<start> Seseorang dengan topi stocking duduk di dataran berumput dengan gunung di belakang mereka. <end>
Flicker8k_Dataset/470903027_489cc507de.jpg	<start> Manusia di rumput hijau, gunung dan langit setengah awan di latar belakang. <end>
Flicker8k_Dataset/3041487045_b48ac7ed08.jpg	<start> Seekor anjing berlari melalui hutan. <end>
Flicker8k_Dataset/3041487045_b48ac7ed08.jpg	<start> Seekor anjing cokelat pucat menerobos daerah berhutan <end>
Flicker8k_Dataset/3041487045_b48ac7ed08.jpg	<start> Seekor anjing cokelat membawa benda kecil di mulutnya. <end>
Flicker8k_Dataset/3041487045_b48ac7ed08.jpg	<start> anjing tan berjalan <end>
Flicker8k_Dataset/3041487045_b48ac7ed08.jpg	<start> Seekor anjing kuning berlari melewati daun. <end>
Flicker8k_Dataset/3021780428_497542a072.jpg	<start> Seorang anak muda mendorong pria dewasa dengan kursi roda. <end>
Flicker8k_Dataset/3021780428_497542a072.jpg	<start> Seorang anak muda mendorong seseorang dengan patah kaki ke rumah sakit. <end>
Flicker8k_Dataset/3021780428_497542a072.jpg	<start> Seorang anak muda mendorong pria besar dengan kursi roda. <end>
Flicker8k_Dataset/3021780428_497542a072.jpg	<start> seorang anak kecil mendorong pria besar dengan kursi roda. <end>
Flicker8k_Dataset/3021780428_497542a072.jpg	<start> Anak kecil itu mendorong seorang pria dengan kursi roda. <end>
Flicker8k_Dataset/2561295656_4f21fba209.jpg	<start> Seorang perenang wanita datang untuk mencari udara. <end>
Flicker8k_Dataset/2561295656_4f21fba209.jpg	<start> Seorang gadis di air, dengan kacamata dan topi berenang. <end>
Flicker8k_Dataset/2561295656_4f21fba209.jpg	<start> Seseorang dengan topi renang dan kacamata mengambil napas. <end>
Flicker8k_Dataset/2561295656_4f21fba209.jpg	<start> Seorang perenang memakai kacamata dan topi putih ada di kolam renang. <end>
Flicker8k_Dataset/2561295656_4f21fba209.jpg	<start> Perenang mengenakan kacamata, dalam air. <end>
Flicker8k_Dataset/2591603141_33d6397e0a.jpg	<start> cokelat dan anjing hitam berjalan di pantai <end>
Flicker8k_Dataset/2591603141_33d6397e0a.jpg	<start> Seekor anjing yang lembut berjalan di sepanjang pantai berpasir. <end>
Flicker8k_Dataset/2591603141_33d6397e0a.jpg	<start> Seekor anjing berukuran sedang di pantai <end>
Flicker8k_Dataset/2591603141_33d6397e0a.jpg	<start> Anjing berjalan di pantai oleh laut. <end>
Flicker8k_Dataset/2591603141_33d6397e0a.jpg	<start> Satu anjing coklat dan hitam berdiri di pasir di pantai. <end>
Flicker8k_Dataset/2657643451_b9ddb0b58f.jpg	<start> Seseorang dan seekor anjing berlari di jalan beraspal dekat hutan. <end>
Flicker8k_Dataset/2657643451_b9ddb0b58f.jpg	<start> Seseorang berjalan dengan anjing. <end>
Flicker8k_Dataset/2657643451_b9ddb0b58f.jpg	<start> Seseorang berlari menyusuri jalan kerikil setelah anjing kecil. <end>
Flicker8k_Dataset/2657643451_b9ddb0b58f.jpg	<start> Seorang wanita dan anjing berlari menyusuri aspal, pohon garis jalan. <end>
Flicker8k_Dataset/2657643451_b9ddb0b58f.jpg	<start> Seseorang dengan kemeja hijau berjalan di belakang anjing kecil. <end>
Flicker8k_Dataset/515702827_be3c6ce857.jpg	<start> Seorang anak memakai topi merah muda di papan selancar merah muda. <end>
Flicker8k_Dataset/515702827_be3c6ce857.jpg	<start> Seorang gadis merah muda dan pria dengan dayung hitam melalui air. <end>
Flicker8k_Dataset/515702827_be3c6ce857.jpg	<start> Seorang pria dengan kemeja hitam berenang di sebelah seorang gadis di papan selancar merah muda. <end>
Flicker8k_Dataset/515702827_be3c6ce857.jpg	<start> Seorang pria berenang di samping seorang gadis di papan mayat merah muda. <end>
Flicker8k_Dataset/515702827_be3c6ce857.jpg	<start> Dua anak memercikkan air, salah satunya memakai topi renang merah muda. <end>
Flicker8k_Dataset/3364258732_9942c557e5.jpg	<start> Seorang pria Asia berpakaian hitam sedang menonton siswa yang berlatih di lapangan basket. <end>
Flicker8k_Dataset/3364258732_9942c557e5.jpg	<start> Pria berlatih menari balet di gym. <end>
Flicker8k_Dataset/3364258732_9942c557e5.jpg	<start> Orang-orang menari di depan instruktur <end>
Flicker8k_Dataset/3364258732_9942c557e5.jpg	<start> Beberapa orang berpartisipasi dalam kelas atletik. <end>
Flicker8k_Dataset/3364258732_9942c557e5.jpg	<start> Banyak orang di lapangan basket. <end>
Flicker8k_Dataset/3507670136_2e5f94accf.jpg	<start> Sebuah motor kotor mengambil lompatan besar mengenakan setelan kuning. <end>
Flicker8k_Dataset/3507670136_2e5f94accf.jpg	<start> Seorang pria berbaju kuning melakukan trik sepeda. <end>
Flicker8k_Dataset/3507670136_2e5f94accf.jpg	<start> Sebuah motorcross motor adalah melompat melalui udara di atas jalur tanah. <end>
Flicker8k_Dataset/3507670136_2e5f94accf.jpg	<start> Orang yang memakai warna kuning akan melompat dengan sepeda motor. <end>
Flicker8k_Dataset/3507670136_2e5f94accf.jpg	<start> Pembalap sepeda motor dengan seragam kuning berada di udara. <end>
Flicker8k_Dataset/2938875913_0ed920a6be.jpg	<start> Seorang pria dengan seragam merah melompat ke arah bola sepak bola. <end>
Flicker8k_Dataset/2938875913_0ed920a6be.jpg	<start> Seorang peserta sepak bola mencoba memukul bola sementara seorang anggota tim lawan berlari di belakangnya. <end>
Flicker8k_Dataset/2938875913_0ed920a6be.jpg	<start> Seorang pemain sepak bola memukul bola dengan kepalanya <end>
Flicker8k_Dataset/2938875913_0ed920a6be.jpg	<start> Pemain sepak bola di red menyelam ke arah bola, blocking player dalam biru. <end>
Flicker8k_Dataset/2938875913_0ed920a6be.jpg	<start> Dua pemain sepak bola bersatu sebagai salah satu mencoba untuk mendapatkan bola di depan pemain lain. <end>
Flicker8k_Dataset/3501386648_e11e3f3152.jpg	<start> Sebuah panduan hutan menunjukkan sesuatu hingga sekelompok pengunjung. <end>
Flicker8k_Dataset/3501386648_e11e3f3152.jpg	<start> Sekelompok sekitar 11 orang dari segala usia dengan teropong di hutan <end>
Flicker8k_Dataset/3501386648_e11e3f3152.jpg	<start> Sekelompok orang sedang memimpin tur luar dengan pemandu tur yang lebih tua. <end>
Flicker8k_Dataset/3501386648_e11e3f3152.jpg	<start> Sekelompok orang menunjuk dan melihat sesuatu dari kamera. <end>
Flicker8k_Dataset/3501386648_e11e3f3152.jpg	<start> Sekelompok orang dengan kamera dan titik teropong dan melihat sesuatu. <end>
Flicker8k_Dataset/1994416869_4dd769a806.jpg	<start> Seorang gadis kecil dalam kaus kaki hanya dan kalung sedang dilemparkan ke udara dan tertangkap. <end>
Flicker8k_Dataset/1994416869_4dd769a806.jpg	<start> Seorang pria mengangkat seorang gadis kecil di atas kepalanya. <end>
Flicker8k_Dataset/1994416869_4dd769a806.jpg	<start> Seorang pria memutar seorang gadis kecil di udara di atas kepalanya. <end>
Flicker8k_Dataset/1994416869_4dd769a806.jpg	<start> Seorang gadis telanjang dilemparkan ke udara. <end>
Flicker8k_Dataset/1994416869_4dd769a806.jpg	<start> Seorang anak kecil diangkat di atas kepala seorang pria seraya rambutnya terbang ke udara. <end>
Flicker8k_Dataset/3315110972_1090d11728.jpg	<start> Seekor burung putih besar terbang di atas air. <end>
Flicker8k_Dataset/3315110972_1090d11728.jpg	<start> Seekor bangau terbang rendah di atas air. <end>
Flicker8k_Dataset/3315110972_1090d11728.jpg	<start> Seekor angsa terbang di atas air. <end>
Flicker8k_Dataset/3315110972_1090d11728.jpg	<start> derek putih terbang melalui udara atas beberapa air. <end>
Flicker8k_Dataset/3315110972_1090d11728.jpg	<start> Sebuah cangak putih terbang ke langit. <end>
Flicker8k_Dataset/3146937399_8c046b7b1a.jpg	<start> Seorang anak laki-laki dan perempuan berjalan di perairan dangkal. <end>
Flicker8k_Dataset/3146937399_8c046b7b1a.jpg	<start> Dua gadis berjalan melewati pohon di depan gedung bata. <end>
Flicker8k_Dataset/3146937399_8c046b7b1a.jpg	<start> Dua orang berjalan melalui beberapa air. <end>
Flicker8k_Dataset/3146937399_8c046b7b1a.jpg	<start> Dua orang berpakaian pakaian musim dingin berani keluar ke tubuh beku air. <end>
Flicker8k_Dataset/3146937399_8c046b7b1a.jpg	<start> Dua orang memakai mantel musim dingin berjalan menyusuri jalan. <end>
Flicker8k_Dataset/3560081723_62da0035bd.jpg	<start> Seorang pria mengemudi empat roda off-road. <end>
Flicker8k_Dataset/3560081723_62da0035bd.jpg	<start> Seorang pria naik ATV membuat lompatan di atas jalan tanah. <end>
Flicker8k_Dataset/3560081723_62da0035bd.jpg	<start> Seorang pembalap di ATV meninggalkan tanah dalam melompat. <end>
Flicker8k_Dataset/3560081723_62da0035bd.jpg	<start> orang mengenakan helm pada sepeda roda empat di udara <end>
Flicker8k_Dataset/3560081723_62da0035bd.jpg	<start> Orang itu melakukan trik pada roda empat. <end>
Flicker8k_Dataset/1517721825_10176d0683.jpg	<start> Sebuah cokelat, hitam, dan tan anjing berjalan di laut. <end>
Flicker8k_Dataset/1517721825_10176d0683.jpg	<start> Tiga anjing lari ke dalam air. <end>
Flicker8k_Dataset/1517721825_10176d0683.jpg	<start> Tiga anjing berlari melalui air. <end>
Flicker8k_Dataset/1517721825_10176d0683.jpg	<start> Tiga anjing berlari melalui surfing, dekat berbatu outcrop. <end>
Flicker8k_Dataset/1517721825_10176d0683.jpg	<start> Tiga anjing berlari melalui air dekat batu dan membuat percikan. <end>
Flicker8k_Dataset/3561314880_ea9a7e245f.jpg	<start> Seorang pria yang terlihat kotor berdiri di depan sebuah grafik toko kelontong merah penuh <end>
Flicker8k_Dataset/3561314880_ea9a7e245f.jpg	<start> Seorang pria tunawisma memiliki keranjang belanja penuh sampah. <end>
Flicker8k_Dataset/3561314880_ea9a7e245f.jpg	<start> Seorang pria yang lebih tua mengenakan setelan robek dan bersandar pada kereta belanja jeruk penuh barang. <end>
Flicker8k_Dataset/3561314880_ea9a7e245f.jpg	<start> Seorang pria yang berantakan berdiri di depan kereta belanja merah penuh dengan kotak-kotak. <end>
Flicker8k_Dataset/3561314880_ea9a7e245f.jpg	<start> Seorang pria terlihat lusuh berdiri di dekat kereta penuh peti. <end>
Flicker8k_Dataset/1096097967_ac305887b4.jpg	<start> Seekor anjing hitam putih minum air dari semprotan air. <end>
Flicker8k_Dataset/1096097967_ac305887b4.jpg	<start> Seekor anjing hitam dan putih sedang direndam dengan jet air dalam kolam dayung biru. <end>
Flicker8k_Dataset/1096097967_ac305887b4.jpg	<start> Seekor anjing menempelkan wajahnya ke kamar mandi dari selang taman. <end>
Flicker8k_Dataset/1096097967_ac305887b4.jpg	<start> Seekor anjing putih kecil akan disemprot oleh air <end>
Flicker8k_Dataset/1096097967_ac305887b4.jpg	<start> Seekor anjing putih dan hitam melompat ke dalam kolam renang. <end>
Flicker8k_Dataset/2491343114_a3e35a2a3a.jpg	<start> anjing berjalan di pantai <end>
Flicker8k_Dataset/2491343114_a3e35a2a3a.jpg	<start> Seekor anjing berlari melintasi pasir. <end>
Flicker8k_Dataset/2491343114_a3e35a2a3a.jpg	<start> Seekor anjing berjalan di pantai. <end>
Flicker8k_Dataset/2491343114_a3e35a2a3a.jpg	<start> Seekor anjing coklat kurus berlari melintasi pasir basah dengan mulut terbuka. <end>
Flicker8k_Dataset/2491343114_a3e35a2a3a.jpg	<start> Anjing berjalan melalui pasir basah. <end>
Flicker8k_Dataset/255266148_7ba7df1a88.jpg	<start> Seekor anjing hitam dan cokelat membawa bola biru muda dekat pagar. <end>
Flicker8k_Dataset/255266148_7ba7df1a88.jpg	<start> Seekor anjing hitam dan putih berjalan dengan Frisbee biru di mulutnya. <end>
Flicker8k_Dataset/255266148_7ba7df1a88.jpg	<start> Seekor anjing berjalan di beton memegang bola biru. <end>
Flicker8k_Dataset/255266148_7ba7df1a88.jpg	<start> Anjing memiliki bola biru di mulutnya. <end>
Flicker8k_Dataset/255266148_7ba7df1a88.jpg	<start> Anjing besar berjalan di luar, membawa mainan berwarna-warni di mulutnya. <end>
Flicker8k_Dataset/1234293791_6566284bcd.jpg	<start> Seorang gadis dengan helm mengendarai kuda. <end>
Flicker8k_Dataset/1234293791_6566284bcd.jpg	<start> Seorang gadis menunggang kuda. <end>
Flicker8k_Dataset/1234293791_6566284bcd.jpg	<start> Seorang gadis muda mengenakan helm dan naik kuda coklat. <end>
Flicker8k_Dataset/1234293791_6566284bcd.jpg	<start> Girl with black helm riding brown dappled horse <end>
Flicker8k_Dataset/1234293791_6566284bcd.jpg	<start> Gadis kecil ini mengendarai kuda coklat. <end>
Flicker8k_Dataset/1476241331_2f43b67aed.jpg	<start> Seorang anak laki-laki dan balita berdiri di dekat air mancur. <end>
Flicker8k_Dataset/1476241331_2f43b67aed.jpg	<start> Kedua anak laki-laki dengan jeans biru cerah berdiri di air mancur. <end>
Flicker8k_Dataset/1476241331_2f43b67aed.jpg	<start> Dua anak laki-laki pasir sebelah air mancur minum di taman. <end>
Flicker8k_Dataset/1476241331_2f43b67aed.jpg	<start> Dua anak berdiri di dekat air mancur. <end>
Flicker8k_Dataset/1476241331_2f43b67aed.jpg	<start> Dua anak laki-laki di air mancur. <end>
Flicker8k_Dataset/2505988632_9541f15583.jpg	<start> Seorang gadis melompati tali lompat. <end>
Flicker8k_Dataset/2505988632_9541f15583.jpg	<start> Seorang gadis memakai sepatu merah muda melompat di atas tali dan tersenyum. <end>
Flicker8k_Dataset/2505988632_9541f15583.jpg	<start> Seorang gadis memakai celana pendek memainkan tali lompat. <end>
Flicker8k_Dataset/2505988632_9541f15583.jpg	<start> Seorang gadis kecil melompat di atas tali kuning. <end>
Flicker8k_Dataset/2505988632_9541f15583.jpg	<start> Seorang gadis kecil dengan rambut coklat dan senyum lebar melompat tali. <end>
Flicker8k_Dataset/3628994466_a12065d29b.jpg	<start> Seorang pria memegang piala setelah perlombaan. <end>
Flicker8k_Dataset/3628994466_a12065d29b.jpg	<start> Seorang pria dengan topi kuning memegang piala perak. <end>
Flicker8k_Dataset/3628994466_a12065d29b.jpg	<start> Seorang pembalap mobil memegang piala. <end>
Flicker8k_Dataset/3628994466_a12065d29b.jpg	<start> Pemenang mendapat piala. <end>
Flicker8k_Dataset/3628994466_a12065d29b.jpg	<start> Pria bertopi kuning memegang piala <end>
Flicker8k_Dataset/299612419_b55fe32fea.jpg	<start> Sekelompok pemuda duduk di atas batu dan melihat di kejauhan. <end>
Flicker8k_Dataset/299612419_b55fe32fea.jpg	<start> Tiga orang duduk di atas batu melihat pemandangan. <end>
Flicker8k_Dataset/299612419_b55fe32fea.jpg	<start> Tiga pria duduk di atas batu di pasir sementara orang di topi merah dan kemeja melihat keluar. <end>
Flicker8k_Dataset/299612419_b55fe32fea.jpg	<start> Tiga pemuda duduk di atas batu di atas gunung. <end>
Flicker8k_Dataset/299612419_b55fe32fea.jpg	<start> Dua orang duduk di atas batu sementara yang lain berdiri mencari di kejauhan. <end>
Flicker8k_Dataset/3546027589_253553252a.jpg	<start> Sekelompok anak-anak bermain sepak bola dan berbicara di luar restoran. <end>
Flicker8k_Dataset/3546027589_253553252a.jpg	<start> Sekelompok orang bermain sepak bola di bagian kota yang kurang maju. <end>
Flicker8k_Dataset/3546027589_253553252a.jpg	<start> beberapa anak-anak berdiri di sekitar di jalan-jalan satu bermain dengan bola <end>
Flicker8k_Dataset/3546027589_253553252a.jpg	<start> Enam anak laki-laki duduk dan bermain di daerah bawah. <end>
Flicker8k_Dataset/3546027589_253553252a.jpg	<start> Anak-anak berbicara dan bermain di jalan. <end>
Flicker8k_Dataset/234241682_51d9fabb27.jpg	<start> Sebuah pertandingan sepak bola saat matahari terbenam <end>
Flicker8k_Dataset/234241682_51d9fabb27.jpg	<start> Sebuah pertandingan sepak bola sedang dimainkan saat matahari terbenam. <end>
Flicker8k_Dataset/234241682_51d9fabb27.jpg	<start> Green olahraga lapangan dengan pemain di bawah langit biru dengan awan merah muda <end>
Flicker8k_Dataset/234241682_51d9fabb27.jpg	<start> Orang-orang bermain sepak bola di lapangan sepak bola selama matahari terbenam <end>
Flicker8k_Dataset/234241682_51d9fabb27.jpg	<start> Pemain sepak bola di lapangan dari kejauhan. <end>
Flicker8k_Dataset/2281768510_9cc5728c55.jpg	<start> Seorang pria di batang renang merah berdiri di salju di tebing di atas air. <end>
Flicker8k_Dataset/2281768510_9cc5728c55.jpg	<start> Seorang pria di batang merah melihat ke danau. <end>
Flicker8k_Dataset/2281768510_9cc5728c55.jpg	<start> Seorang pria muda bertelanjang dada dalam celana merah dan hitam berdiri di tebing bersalju dan melihat keluar di atas danau. <end>
Flicker8k_Dataset/2281768510_9cc5728c55.jpg	<start> Anak laki-laki berdiri di salju menatap air. <end>
Flicker8k_Dataset/2281768510_9cc5728c55.jpg	<start> Pria mengenakan celana pendek berdiri di salju di samping tubuh air. <end>
Flicker8k_Dataset/3441531010_8eebbb507e.jpg	<start> Seekor anjing besar berlari melalui air <end>
Flicker8k_Dataset/3441531010_8eebbb507e.jpg	<start> Seekor anjing cokelat dan putih berlari melalui air dengan pohon-pohon dan cabang-cabang di sekitar. <end>
Flicker8k_Dataset/3441531010_8eebbb507e.jpg	<start> Seekor anjing berjalan melalui perairan dangkal. <end>
Flicker8k_Dataset/3441531010_8eebbb507e.jpg	<start> Seekor anjing tan dan putih berlari melalui air. <end>
Flicker8k_Dataset/3441531010_8eebbb507e.jpg	<start> Ada anjing berwarna krem dan putih mengalir melalui air. <end>
Flicker8k_Dataset/307321761_606fc91673.jpg	<start> Sekelompok anak berseragam berdiri di luar. <end>
Flicker8k_Dataset/307321761_606fc91673.jpg	<start> Seekor anjing kuning berdiri di jalan dikelilingi oleh anak-anak dengan kemeja biru. <end>
Flicker8k_Dataset/307321761_606fc91673.jpg	<start> Anak-anak berseragam berdiri di jalan dengan anjing. <end>
Flicker8k_Dataset/307321761_606fc91673.jpg	<start> Sekelompok gadis kecil dan seekor anjing berdiri di jalan. <end>
